     Elem ID,     Node ID,     X Coord,     Y Coord,     Z Coord,           X,           Y,           Z,   Magnitude
        7175,        1499,  5.0000e+01,  3.6401e+01,  1.0000e+01,  7.9671e+01,  2.2119e+01, -8.8810e-02,  8.2685e+01
        7187,        1499,  5.0000e+01,  3.6401e+01,  1.0000e+01,  7.9671e+01,  2.2119e+01, -8.8810e-02,  8.2685e+01
        7187,        1500,  5.0000e+01,  3.5777e+01,  1.0000e+01,  1.0266e+02,  2.5403e+01,  1.6448e-01,  1.0575e+02
        7199,        1500,  5.0000e+01,  3.5777e+01,  1.0000e+01,  1.0266e+02,  2.5403e+01,  1.6448e-01,  1.0575e+02
        7199,        1501,  5.0000e+01,  3.5089e+01,  1.0000e+01,  1.2426e+02,  2.7623e+01,  3.0799e-01,  1.2729e+02
        7211,        1501,  5.0000e+01,  3.5089e+01,  1.0000e+01,  1.2426e+02,  2.7623e+01,  3.0799e-01,  1.2729e+02
        7211,        1502,  5.0000e+01,  3.4333e+01,  1.0000e+01,  1.4489e+02,  2.8932e+01,  3.9406e-01,  1.4775e+02
        7223,        1502,  5.0000e+01,  3.4333e+01,  1.0000e+01,  1.4489e+02,  2.8932e+01,  3.9406e-01,  1.4775e+02
        7223,        1503,  5.0000e+01,  3.3502e+01,  1.0000e+01,  1.6467e+02,  2.9397e+01,  4.4368e-01,  1.6727e+02
        7235,        1503,  5.0000e+01,  3.3502e+01,  1.0000e+01,  1.6467e+02,  2.9397e+01,  4.4368e-01,  1.6727e+02
        7235,        1504,  5.0000e+01,  3.2587e+01,  1.0000e+01,  1.8356e+02,  2.9070e+01,  4.6634e-01,  1.8585e+02
        7247,        1504,  5.0000e+01,  3.2587e+01,  1.0000e+01,  1.8356e+02,  2.9070e+01,  4.6634e-01,  1.8585e+02
        7247,        1505,  5.0000e+01,  3.1580e+01,  1.0000e+01,  2.0150e+02,  2.8026e+01,  4.6649e-01,  2.0344e+02
        7259,        1505,  5.0000e+01,  3.1580e+01,  1.0000e+01,  2.0150e+02,  2.8026e+01,  4.6649e-01,  2.0344e+02
        7259,        1506,  5.0000e+01,  3.0473e+01,  1.0000e+01,  2.1842e+02,  2.6380e+01,  4.4636e-01,  2.2000e+02
        7271,        1506,  5.0000e+01,  3.0473e+01,  1.0000e+01,  2.1842e+02,  2.6380e+01,  4.4636e-01,  2.2000e+02
        7271,        1507,  5.0000e+01,  2.9256e+01,  1.0000e+01,  2.3435e+02,  2.4309e+01,  4.0746e-01,  2.3560e+02
        7283,        1507,  5.0000e+01,  2.9256e+01,  1.0000e+01,  2.3435e+02,  2.4309e+01,  4.0746e-01,  2.3560e+02
        7283,        1508,  5.0000e+01,  2.7916e+01,  1.0000e+01,  2.4951e+02,  2.2021e+01,  3.5172e-01,  2.5048e+02
        7295,        1508,  5.0000e+01,  2.7916e+01,  1.0000e+01,  2.4951e+02,  2.2021e+01,  3.5172e-01,  2.5048e+02
        7295,        1509,  5.0000e+01,  2.6443e+01,  1.0000e+01,  2.6423e+02,  1.9664e+01,  2.8285e-01,  2.6496e+02
        7307,        1509,  5.0000e+01,  2.6443e+01,  1.0000e+01,  2.6423e+02,  1.9664e+01,  2.8285e-01,  2.6496e+02
        7307,        1510,  5.0000e+01,  2.4822e+01,  1.0000e+01,  2.7868e+02,  1.7251e+01,  2.0764e-01,  2.7921e+02
        7319,        1510,  5.0000e+01,  2.4822e+01,  1.0000e+01,  2.7868e+02,  1.7251e+01,  2.0764e-01,  2.7921e+02
        7319,        1511,  5.0000e+01,  2.3040e+01,  1.0000e+01,  2.9264e+02,  1.4695e+01,  1.3558e-01,  2.9301e+02
        7331,        1511,  5.0000e+01,  2.3040e+01,  1.0000e+01,  2.9264e+02,  1.4695e+01,  1.3558e-01,  2.9301e+02
        7331,        1512,  5.0000e+01,  2.1079e+01,  1.0000e+01,  3.0548e+02,  1.2011e+01,  7.5978e-02,  3.0572e+02
        7343,        1512,  5.0000e+01,  2.1079e+01,  1.0000e+01,  3.0548e+02,  1.2011e+01,  7.5978e-02,  3.0572e+02
        7343,        1513,  5.0000e+01,  1.8921e+01,  1.0000e+01,  3.1761e+02,  9.4282e+00,  3.0892e-02,  3.1775e+02
        7355,        1513,  5.0000e+01,  1.8921e+01,  1.0000e+01,  3.1761e+02,  9.4282e+00,  3.0892e-02,  3.1775e+02
        7355,        1514,  5.0000e+01,  1.6960e+01,  1.0000e+01,  3.2587e+02,  7.7096e+00,  1.1038e-02,  3.2596e+02
        7367,        1514,  5.0000e+01,  1.6960e+01,  1.0000e+01,  3.2587e+02,  7.7096e+00,  1.1038e-02,  3.2596e+02
        7367,        1515,  5.0000e+01,  1.5178e+01,  1.0000e+01,  3.2952e+02,  6.5340e+00,  5.9154e-03,  3.2959e+02
        7379,        1515,  5.0000e+01,  1.5178e+01,  1.0000e+01,  3.2952e+02,  6.5340e+00,  5.9154e-03,  3.2959e+02
        7379,        1516,  5.0000e+01,  1.3557e+01,  1.0000e+01,  3.3184e+02,  5.4962e+00,  3.4558e-03,  3.3189e+02
        7391,        1516,  5.0000e+01,  1.3557e+01,  1.0000e+01,  3.3184e+02,  5.4962e+00,  3.4558e-03,  3.3189e+02
        7391,        1517,  5.0000e+01,  1.2084e+01,  1.0000e+01,  3.3337e+02,  4.6516e+00,  2.1141e-03,  3.3340e+02
        7403,        1517,  5.0000e+01,  1.2084e+01,  1.0000e+01,  3.3337e+02,  4.6516e+00,  2.1141e-03,  3.3340e+02
        7403,        1518,  5.0000e+01,  1.0744e+01,  1.0000e+01,  3.3440e+02,  3.9749e+00,  1.3539e-03,  3.3443e+02
        7415,        1518,  5.0000e+01,  1.0744e+01,  1.0000e+01,  3.3440e+02,  3.9749e+00,  1.3539e-03,  3.3443e+02
        7415,        1519,  5.0000e+01,  9.5265e+00,  1.0000e+01,  3.3522e+02,  3.4399e+00,  9.1450e-04,  3.3523e+02
