     Elem ID,     Node ID,     X Coord,     Y Coord,     Z Coord,           X,           Y,           Z,   Magnitude
       44091,       21753,  5.0000e+01,  3.9059e+01,  1.0000e+01, -1.9587e+01, -5.0374e+00, -8.1349e-03,  2.0224e+01
       44091,       21754,  5.0000e+01,  3.8853e+01,  1.0000e+01, -3.7959e+01, -9.2322e+00, -7.5033e-04,  3.9066e+01
       44113,       21754,  5.0000e+01,  3.8853e+01,  1.0000e+01, -3.7959e+01, -9.2322e+00, -7.5033e-04,  3.9066e+01
       44113,       21755,  5.0000e+01,  3.8641e+01,  1.0000e+01, -5.6507e+01, -1.3626e+01,  6.9640e-03,  5.8127e+01
       44135,       21755,  5.0000e+01,  3.8641e+01,  1.0000e+01, -5.6507e+01, -1.3626e+01,  6.9640e-03,  5.8127e+01
       44135,       21756,  5.0000e+01,  3.8423e+01,  1.0000e+01, -7.3855e+01, -1.7981e+01,  1.4412e-02,  7.6013e+01
       44157,       21756,  5.0000e+01,  3.8423e+01,  1.0000e+01, -7.3855e+01, -1.7981e+01,  1.4412e-02,  7.6013e+01
       44157,       21757,  5.0000e+01,  3.8199e+01,  1.0000e+01, -8.9403e+01, -2.2223e+01,  2.1213e-02,  9.2124e+01
       44179,       21757,  5.0000e+01,  3.8199e+01,  1.0000e+01, -8.9403e+01, -2.2223e+01,  2.1213e-02,  9.2124e+01
       44179,       21758,  5.0000e+01,  3.7967e+01,  1.0000e+01, -1.0294e+02, -2.6335e+01,  2.7139e-02,  1.0626e+02
       44201,       21758,  5.0000e+01,  3.7967e+01,  1.0000e+01, -1.0294e+02, -2.6335e+01,  2.7139e-02,  1.0626e+02
       44201,       21759,  5.0000e+01,  3.7729e+01,  1.0000e+01, -1.1445e+02, -3.0312e+01,  3.2083e-02,  1.1840e+02
       44223,       21759,  5.0000e+01,  3.7729e+01,  1.0000e+01, -1.1445e+02, -3.0312e+01,  3.2083e-02,  1.1840e+02
       44223,       21760,  5.0000e+01,  3.7484e+01,  1.0000e+01, -1.2401e+02, -3.4153e+01,  3.6030e-02,  1.2863e+02
